Timestamp,Day,Zone,Elo,Elo Gain/Loss,Guess Rate,Usefulness,Solos,Threes,Sevens,Average Over-8,Opening Guess Rate,Ending Guess Rate,Insert Guess Rate,Contribution Rate,Corrects,Win Rate,Onlist Guess Rate,Offlist Guess Rate,Rig Rate,Rating
2601151015,Thursday,Pre-Asia,129.29,0.00,42.13,92.22,0,19,0,4.71,56.25,38.46,39.71,17.33,75,41.67,81.36,22.69,33.15,50.00
2601161232,Friday,Post-Asia,129.29,0.00,51.94,136.43,5,24,1,4.42,50.00,51.85,52.63,28.36,67,33.33,88.00,29.11,38.76,76.16
2601161904,Saturday,Pre-EU,129.29,0.00,44.00,116.72,2,18,0,3.84,46.67,40.48,46.51,40.91,44,20.00,83.33,27.14,30.00,47.55
2601191138,Monday,Pre-Asia,129.29,0.00,55.41,143.92,6,29,1,4.30,51.52,47.69,66.10,25.29,87,66.67,84.85,34.07,42.04,78.03
2601201411,Tuesday,Post-Asia,129.29,0.00,46.27,109.13,3,17,0,4.63,48.28,45.28,46.15,24.19,62,60.00,78.26,29.55,34.33,33.66
2601201913,Wednesday,Pre-EU,129.29,0.00,51.23,133.65,6,31,0,4.22,63.64,41.18,55.74,26.51,83,50.00,86.21,31.73,35.80,82.26
2601221125,Thursday,Pre-Asia,129.29,0.00,46.15,89.88,1,13,0,4.94,39.13,33.33,60.32,12.12,66,41.67,87.81,29.41,28.67,34.09
2601231253,Friday,Post-Asia,129.29,0.00,49.62,126.22,2,25,0,4.38,57.14,41.86,50.94,35.38,65,66.67,86.36,31.03,33.59,73.41
2601241546,Sunday,Asia-EU,129.29,0.00,46.30,90.98,0,10,0,4.82,41.18,40.00,56.10,12.00,50,20.00,83.33,22.73,38.89,18.44
2601291924,Friday,Pre-EU,129.29,-5.10,50.00,118.00,2,21,1,4.20,53.57,46.00,51.85,24.24,66,60.00,87.50,28.57,36.36,56.76
2602050049,Thursday,Pre-NA,124.19,1.70,48.65,138.44,3,22,0,4.44,46.67,50.94,46.51,18.52,54,60.00,90.00,25.35,36.04,63.73
2602091602,Tuesday,Asia-EU,125.88,946.10,43.92,119.58,2,15,0,4.25,35.00,42.00,51.35,23.40,47,50.00,86.21,28.20,27.10,47.53
2602160834,Monday,Pre-Asia,107.20,-0.55,44.91,117.29,7,18,0,3.94,56.52,40.00,44.44,32.08,53,33.33,81.39,24.00,36.44,16.47
2602171440,Tuesday,Post-Asia,106.65,3.17,53.17,149.19,5,30,1,3.81,50.00,50.00,61.11,37.31,67,100.00,95.65,28.75,36.51,75.60
2602200956,Friday,Pre-Asia,109.82,-0.96,52.73,131.37,2,27,0,3.97,56.25,55.32,48.94,29.31,58,20.00,93.33,37.50,27.27,63.90
2602201901,Saturday,Pre-EU,108.86,0.72,50.41,156.13,4,40,0,3.34,56.52,40.38,58.33,53.23,62,66.67,88.00,24.66,40.65,58.71
2602211352,Saturday,Post-Asia,109.57,2.17,49.03,125.35,5,27,0,4.12,48.15,44.62,53.97,32.89,76,50.00,83.33,27.37,38.71,30.98
